Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Alzheimer disease,3/369,0.8181434936114154,0.90561795519251,0,0,0.6765259853505406,0.1357906299701917,CDK5;SLC25A31;DKK1
KEGG_2021_Human,Spliceosome,1/150,0.8351075022510513,0.9172091908498244,0,0,0.5554045252456602,0.1000810169028017,PPIH
KEGG_2021_Human,Phagosome,1/152,0.8390379529933053,0.9172091908498244,0,0,0.5479922877022383,0.096172283474687,COMP
KEGG_2021_Human,Hepatitis C,1/157,0.8484606821345064,0.920030933332426,0,0,0.5302931948501569,0.0871438938968067,CCND1
KEGG_2021_Human,Necroptosis,1/159,0.8520741030294627,0.920030933332426,0,0,0.5235272125193612,0.0838071683455706,SLC25A31
KEGG_2021_Human,Tight junction,1/169,0.8688939486244205,0.9324715546213294,0,0,0.4921137231263813,0.0691588081774304,CCND1
KEGG_2021_Human,Tuberculosis,1/180,0.8852035347597811,0.9357657455888514,0,0,0.4616128043749852,0.0562879933328865,TGFB2
KEGG_2021_Human,MicroRNAs in cancer,2/310,0.8861817953346043,0.9357657455888514,0,0,0.5352740479859124,0.0646788561920197,TGFB2;CCND1
KEGG_2021_Human,Alcoholism,1/186,0.8932309389711763,0.9357657455888514,0,0,0.4465047325806819,0.0504149035030616,HDAC7
KEGG_2021_Human,RNA transport,1/186,0.8932309389711763,0.9357657455888514,0,0,0.4465047325806819,0.0504149035030616,EIF4EBP1
KEGG_2021_Human,Epstein-Barr virus infection,1/202,0.9120078665791514,0.9497833403427848,0,0,0.4106261939248903,0.037821408590095,CCND1
KEGG_2021_Human,Lipid and atherosclerosis,1/215,0.9248130309461512,0.957453490861898,0,0,0.3854252927954572,0.0301262633383058,POU2F3
KEGG_2021_Human,Amyotrophic lateral sclerosis,2/364,0.9327483450566444,0.9600216884793532,0,0,0.4541623747541904,0.0316187123844013,ATXN2L;NEFH
KEGG_2021_Human,Thermogenesis,1/232,0.9387990869519228,0.9606316238577816,0,0,0.3567501415602681,0.0225301226574701,NPR1
KEGG_2021_Human,Shigellosis,1/246,0.9483477255520644,0.961114038229054,0,0,0.3361233100835271,0.0178259787108086,HKDC1
KEGG_2021_Human,Parkinson disease,1/249,0.9501922877946328,0.961114038229054,0,0,0.3320062610589356,0.0169625008957753,SLC25A31
KEGG_2021_Human,Prion disease,1/273,0.9627721513597156,0.9682737065103428,0,0,0.3023392901464383,0.0114702985933375,SLC25A31
KEGG_2021_Human,Huntington disease,1/306,0.9750666866462006,0.9750666866462006,0,0,0.2691706439786954,0.0067964009626772,SLC25A31
