Gene Symbol,log2FC,pval,adj_pval,significant
ATF4,-0.2451309822335972,0.015133610410000463,0.5207248517904122,False
PENK,0.30050308172274676,0.008922341529613152,0.5207248517904122,False
TCIRG1,-0.6632947764224717,0.01274177190188157,0.5207248517904122,False
TEAD3,-0.4929148702409156,0.013805154568012144,0.5207248517904122,False
TFDP2,0.34806589404047017,0.01268150068681786,0.5207248517904122,False
CD209,0.30795512756680843,0.012055951571006234,0.5207248517904122,False
GPR125,0.7795678054520652,0.01488179269652776,0.5207248517904122,False
CATSPERG,0.6103766678107219,0.014304805252562707,0.5207248517904122,False
TCEB1,0.22726707630542897,0.015776303251001923,0.5207248517904122,False
LOC101929550,0.41396744176561473,0.009017484445011931,0.5207248517904122,False
HRSP12,0.2851885063489714,0.014815699595413723,0.5207248517904122,False
ABHD17B,0.32913258766437536,0.0134962709862869,0.5207248517904122,False
POLR3C,0.27970702024573235,0.014279166285445696,0.5207248517904122,False
TJP1,-0.7351865196809015,0.011999688680047948,0.5207248517904122,False
PTOV1,-0.7366159548375908,0.01001149049027285,0.5207248517904122,False
STOM,-0.4392333225648315,0.015735797531908624,0.5207248517904122,False
RRAS,-0.7042314976914108,0.011366233705343502,0.5207248517904122,False
PRDM4,-0.1839759365763065,0.011602913106971669,0.5207248517904122,False
ARL4D,-0.49191077897566515,0.013576895881738308,0.5207248517904122,False
PPOX,0.25152276591657596,0.00949514695558095,0.5207248517904122,False
C2CD2L,-0.619206567720954,0.008834131189000657,0.5207248517904122,False
NASP,0.3640240277787905,0.013459053913959537,0.5207248517904122,False
BCAR3,-0.7003712189466764,0.015308783868271765,0.5207248517904122,False
AURKA,0.6324585459787455,0.014122541220730023,0.5207248517904122,False
CALCA,0.41011224523406486,0.012536518183984132,0.5207248517904122,False
TMEM35,0.39590026824733826,0.013396695659986049,0.5207248517904122,False
KDM3B,-0.1874142472764877,0.011870457369270584,0.5207248517904122,False
PON1,0.4390757475729288,0.012655251271838185,0.5207248517904122,False
GGA2,-0.2179098532669972,0.01159368985898462,0.5207248517904122,False
FASTKD2,0.2129689114664064,0.0140375407404602,0.5207248517904122,False
PRTN3,0.6453556779359761,0.015358328874849031,0.5207248517904122,False
CHM,0.5626904667456998,0.013395745651651044,0.5207248517904122,False
CD27,-0.8872258512497861,0.008948120578593373,0.5207248517904122,False
CYB561D2,-0.2051330442531576,0.009782026935407043,0.5207248517904122,False
LOC100996792,-0.349304590713734,0.01380858704121291,0.5207248517904122,False
GATAD1,0.2988785336904414,0.013410486585950792,0.5207248517904122,False
ICOSLG,0.7134215318311252,0.013223440537042445,0.5207248517904122,False
TEX10,0.22924043061173371,0.010588684213309866,0.5207248517904122,False
AC009237.8,0.7461811370273059,0.011955547155645794,0.5207248517904122,False
TTC26,0.6697120912649179,0.015500494176768137,0.5207248517904122,False
UGT2A1,0.4557147589118147,0.009269930495330383,0.5207248517904122,False
TBC1D22A,-0.2104505617034249,0.011651433196412476,0.5207248517904122,False
LCMT2,0.29989282345042767,0.011821099964769913,0.5207248517904122,False
RAB8A,-0.27046379253523867,0.014504852368728685,0.5207248517904122,False
