Gene Symbol,log2FC,pval,adj_pval,significant
SNRPD2,0.6139175517352982,4.183319526324487e-05,0.0031410753471945007,False
NRAS,-0.6617273752032666,4.3873677125877583e-05,0.003275568849056997,False
NBEAL1,0.5487748374253449,4.488482396342408e-05,0.003311376011522719,False
RPS3A,0.4669703583866731,4.510930791952562e-05,0.003311376011522719,False
KIF3B,0.5745974594620638,4.492607060457751e-05,0.003311376011522719,False
ESRRG,1.5188706481313616,4.5941413695503214e-05,0.003353723199771735,True
EIF3F,0.6019559139099044,4.625656242220178e-05,0.0033580730951808364,False
PSMB6,0.6922344788627761,4.723623866131319e-05,0.0034103526154376667,False
HIVEP1,-0.9725863961261876,5.0673733893984234e-05,0.003638540236977884,False
SGPL1,-0.8895571428779689,5.102445698028457e-05,0.0036438117647877135,False
COMMD3,1.3579602622967357,5.239421138542972e-05,0.003721405068132684,True
RIT1,-0.6404836542410788,5.3142637900504e-05,0.0037542702258743146,False
C19orf24,0.6044961205777106,5.5267638220205056e-05,0.003844648434334073,False
NOD2,-1.9778083348376816,5.5299737754120226e-05,0.003844648434334073,True
FBXW4,0.5677071323936769,5.497557388687841e-05,0.003844648434334073,False
PSMD4,0.6128071507150228,5.692233451262951e-05,0.003917643602134404,False
NNAT,1.557745998748513,5.6945961035591416e-05,0.003917643602134404,True
NELFB,0.7063994891752294,5.748253764737256e-05,0.00393396117024206,False
ZSCAN9,-0.9184150375303144,5.860387491157254e-05,0.003989921846311208,False
RPL36,0.9540084755895872,5.905027979719646e-05,0.0039995911161606265,False
APCS,1.4411585475659718,5.9383578535367416e-05,0.004001539599767835,True
HOXA2,1.1136845178118864,6.0661524881011926e-05,0.004005489632846717,True
CLPP,1.8907646503100617,6.045088407310523e-05,0.004005489632846717,True
PPAN,1.0514025983222384,6.0184836985397e-05,0.004005489632846717,True
RPL22,0.46214445060392073,6.014600314944814e-05,0.004005489632846717,False
RPL38,0.5013868042173062,6.23655042641858e-05,0.004097413630157008,False
NRBF2,-0.5111564246856277,6.400812670965854e-05,0.0041636969552718475,False
DUSP2,-1.925750107765591,6.385902910632317e-05,0.0041636969552718475,True
ARMC7,2.0674733532093814,6.600028426083273e-05,0.0042304572448163035,True
RPL27,0.5662747770633008,6.597123823912658e-05,0.0042304572448163035,False
AEN,1.4276755959712446,6.596609337347319e-05,0.0042304572448163035,True
FBLN2,2.020981544361211,6.646269234927123e-05,0.004239416395482641,True
DHX16,0.5036247208555249,6.714086084836031e-05,0.004261985079939393,False
RP6-11O7.2,0.5205383366575802,7.014395333928518e-05,0.0044312093599913815,False
MRPS18B,0.5727497679234013,7.16244611988922e-05,0.004503088134705471,False
ROBO3,-1.4356001924529345,7.200776135016378e-05,0.004505628495910249,True
ROCK1,-0.7203251763424543,7.38548216407163e-05,0.004599300267104324,False
CD180,0.6767240324028965,7.456305962199453e-05,0.0046200942549818385,False
ZMYM4,-0.5688865147024558,7.489193883646359e-05,0.0046200942549818385,False
RPS10L,0.558209034547696,7.73169933264139e-05,0.004747407907986349,False
WIF1,1.8077032645271713,7.895643564280415e-05,0.004825523555099752,True
DEGS1,-0.9579119195161763,8.094978398152381e-05,0.004924445192209366,False
CENPC,-0.5586398735404741,8.149805942843213e-05,0.004934951617002756,False
